province	Hebei	#5ef9c6
province	 Dornogovi	#62fbc4
province	West Kazakhstan Region	#67fcc2
province	Nagorno-Karabakh Republic	#6bfdbf
province	Kyzylorda Region	#70febd
province	Rostov Oblast	#74feba
province	Astrakhan Oblast	#79ffb8
province	Balkan	#7dffb6
province	Kyzylorda Province	#82ffb3
province	Shymkent	#86ffb1
province	Almaty Region	#8bfeae
province	 West Kazakhstan region	#8ffeab
province	Atyrau Region	#94fda9
province	Shamkir District	#98fca6
province	Stavropol Krai	#9dfba3
province	Ingushetia	#a1f9a1
province	Kurdistan	#a6f89e
province	Fizuli District	#aaf69b
province	Baku	#aff498
province	Illinois	#b3f295
province	Mangystau Province	#b8f092
province	Chechnya	#bced90
province	Aktobe Region	#c1eb8d
province	Atyrau	#c5e88a
province	Qazakh District	#cae587
province	Republic of Kalmykia	#cee184
province	Tatarstan	#d3de81
province	Lazio	#d8da7d
province	Baden-Württemberg	#dcd77a
province	Vilnius County	#e1d377
province	Pomeranian Voivodeship	#e5cf74
province	Brandenburg	#eaca71
province	Nidwalden	#eec66e
province	Greater London	#f3c26b
province	Provence-Alpes-Côte d'Azur	#f7bd67
province	Catalonia	#fcb864
province	Occitanie	#ffb361
province	Oslo	#ffae5d
province	North Brabant	#ffa95a
province	Nairobi	#ffa357
province	Yunnan	#ff9e54
province	Fujian	#ff9850
province	Central Java	#ff924d
province	Province de Fianarantsoa	#ff8d49
province	Gujarat	#ff8746
province	Kirov Oblast	#ff8143
province	Lanzou	#ff7a3f
province	California	#ff743c
province	La Libertad	#ff6e38
province	Tamil Nadu	#ff6735
province	New Mexico	#ff6131
province	Arizona	#ff5a2e
province	Saskatchewan	#ff542a
province	Colorado	#ff4d27
province	Texas	#ff4623
province	Nevada	#ff3f20
province	Khánh Hoà Province	#ff381c
province	Lâm Đồng Province	#ff3119
province	 Ho Chi Minh City	#ff2a15
province	Guangxi Zhuang	#ff2312
province	Midlands	#ff1c0e
province	State of Mato Grosso	#ff150b
province	MSila	#ff0e07
province	La Paz	#ff0704
province	Cajamarca	#ff0000
