ID	LENGTH	ALIGNED	UNALIGNED	VARIANT	HET	MASKED	LOWCOV
GCA_000255815.1_ASM25581v1_genomic	4829855	4336148	63706	27	54	399622	30325
GCA_000255835.1_ASM25583v1_genomic	4829855	4387209	6327	31	61	399622	36636
GCA_000255855.1_ASM25585v1_genomic	4829855	4393519	817	35	16	399622	35881
GCA_000255875.1_ASM25587v1_genomic	4829855	4390280	5676	33	19	399622	34258
GCA_000255895.1_ASM25589v1_genomic	4829855	4398325	616	32	22	399622	31270
GCA_000268325.1_ASM26832v1_genomic	4829855	4345910	13033	65	150	399622	71140
GCA_000268345.1_ASM26834v1_genomic	4829855	4370389	8897	58	152	399622	50795
GCA_000268365.1_ASM26836v1_genomic	4829855	4360040	14727	45	90	399622	55376
GCA_000268385.1_ASM26838v1_genomic	4829855	4370437	12352	49	112	399622	47332
GCA_000268405.1_ASM26840v1_genomic	4829855	4358612	13465	46	117	399622	58039
GCA_000268425.1_ASM26842v1_genomic	4829855	4350796	18107	43	91	399622	61239
GCA_000268445.1_ASM26844v1_genomic	4829855	4356903	14368	44	81	399622	58881
GCA_000268465.1_ASM26846v1_genomic	4829855	4350564	14220	46	107	399622	65342
GCA_000268485.1_ASM26848v1_genomic	4829855	4257411	81634	42	127	399622	91061
GCA_000268485.2_ASM26848v2_genomic	4829855	4257411	81634	42	127	399622	91061
GCA_000268505.1_ASM26850v1_genomic	4829855	4361178	17776	48	114	399622	51165
GCA_000268525.1_ASM26852v1_genomic	4829855	4188216	179961	32	61	399622	61995
GCA_000268545.1_ASM26854v1_genomic	4829855	4352921	12332	50	178	399622	64802
GCA_000268565.1_ASM26856v1_genomic	4829855	4308223	20034	50	163	399622	101813
GCA_000268585.1_ASM26858v1_genomic	4829855	4356030	16448	45	132	399622	57623
GCA_000268605.1_ASM26860v1_genomic	4829855	4336052	20880	42	94	399622	73207
GCA_000268625.1_ASM26862v1_genomic	4829855	4365911	13042	43	103	399622	51177
GCA_000268645.1_ASM26864v1_genomic	4829855	4362103	13621	47	106	399622	54403
GCA_000268665.1_ASM26866v1_genomic	4829855	4351011	15866	45	130	399622	63226
GCA_000268685.1_ASM26868v1_genomic	4829855	4379496	6884	47	200	399622	43653
GCA_000268705.1_ASM26870v1_genomic	4829855	4346597	20162	44	132	399622	63342
GCA_000268725.1_ASM26872v1_genomic	4829855	4356475	17585	46	112	399622	56061
GCA_000268725.2_ASM26872v2_genomic	4829855	4356475	17585	46	112	399622	56061
GCA_000268745.1_ASM26874v1_genomic	4829855	4368938	13189	48	109	399622	47997
GCA_000268765.1_ASM26876v1_genomic	4829855	4336501	26048	46	130	399622	67554
GCA_000268785.1_ASM26878v1_genomic	4829855	4314144	32274	50	151	399622	83664
GCA_000268805.1_ASM26880v1_genomic	4829855	4156522	73479	46	129	399622	200103
GCA_000268805.2_ASM26880v2_genomic	4829855	4156522	73479	46	129	399622	200103
GCA_000268825.1_ASM26882v1_genomic	4829855	4371168	11935	45	134	399622	46996
GCA_000268845.1_ASM26884v1_genomic	4829855	4328557	27898	42	104	399622	73674
GCA_000268865.1_ASM26886v1_genomic	4829855	4269887	50642	48	159	399622	109545
GCA_000268865.2_ASM26886v2_genomic	4829855	4269887	50642	48	159	399622	109545
GCA_000268885.1_ASM26888v1_genomic	4829855	4341280	22906	45	127	399622	65920
GCA_000268905.1_ASM26890v1_genomic	4829855	4360980	12649	42	140	399622	56464
GCA_000268925.1_ASM26892v1_genomic	4829855	4358224	16969	50	134	399622	54906
GCA_000268945.1_ASM26894v1_genomic	4829855	4274225	27146	44	117	399622	128745
GCA_000268965.1_ASM26896v1_genomic	4829855	4362894	14764	47	144	399622	52431
GCA_000268985.1_ASM26898v1_genomic	4829855	4207609	171582	30	54	399622	50988
GCA_000269005.1_ASM26900v1_genomic	4829855	4189735	177897	29	63	399622	62538
GCA_000269025.1_ASM26902v1_genomic	4829855	4210787	171070	28	76	399622	48300
GCA_000269045.1_ASM26904v1_genomic	4829855	4337798	15178	49	99	399622	77158
GCA_000269065.1_ASM26906v1_genomic	4829855	4360723	16613	50	142	399622	52755
GCA_000269085.1_ASM26908v1_genomic	4829855	4355973	16104	43	107	399622	58049
GCA_000269105.1_ASM26910v1_genomic	4829855	4354326	14578	45	124	399622	61205
GCA_000269125.1_ASM26912v1_genomic	4829855	4365811	13359	45	139	399622	50924
GCA_000269145.1_ASM26914v1_genomic	4829855	4351236	14724	43	118	399622	64155
GCA_000269165.1_ASM26916v1_genomic	4829855	4362229	14387	48	113	399622	53504
GCA_000269185.1_ASM26918v1_genomic	4829855	4354831	15237	44	130	399622	60035
GCA_000269205.1_ASM26920v1_genomic	4829855	4351497	25088	45	119	399622	53529
GCA_000269225.1_ASM26922v1_genomic	4829855	4343467	22797	44	128	399622	63841
GCA_000269245.1_ASM26924v1_genomic	4829855	4323146	37140	44	141	399622	69806
GCA_000269265.1_ASM26926v1_genomic	4829855	4339712	16470	42	119	399622	73932
GCA_000269285.1_ASM26928v1_genomic	4829855	4365281	13850	44	80	399622	51022
GCA_000269285.2_ASM26928v2_genomic	4829855	4365281	13850	44	80	399622	51022
GCA_000269305.1_ASM26930v1_genomic	4829855	4370394	12666	44	141	399622	47032
GCA_000269325.1_ASM26932v1_genomic	4829855	4352854	18036	44	99	399622	59244
GCA_000269345.1_ASM26934v1_genomic	4829855	4327935	19283	48	142	399622	82873
GCA_000269365.1_ASM26936v1_genomic	4829855	4359382	16839	44	113	399622	53899
GCA_000269385.1_ASM26938v1_genomic	4829855	4084270	139767	44	141	399622	206055
GCA_000269405.1_ASM26940v1_genomic	4829855	4329317	18762	44	150	399622	82004
GCA_000269425.1_ASM26942v1_genomic	4829855	4341528	18048	42	175	399622	70482
GCA_000269445.1_ASM26944v1_genomic	4829855	4372303	11455	46	122	399622	46353
GCA_000269465.1_ASM26946v1_genomic	4829855	4362934	14989	44	181	399622	52129
GCA_000269485.1_ASM26948v1_genomic	4829855	4212800	80140	45	130	399622	137163
GCA_000275685.1_ASM27568v1_genomic	4829855	4372625	35331	148	546	399622	21731
GCA_000311885.1_ASM31188v1_genomic	4829855	4268963	159028	42	0	399622	2242
GCA_000320425.1_ASM32042v1_genomic	4829855	4047841	199767	243	208	399622	182417
GCA_000320445.1_ASM32044v1_genomic	4829855	4103431	157516	120	128	399622	169158
GCA_000320465.1_ASM32046v1_genomic	4829855	4159939	151743	99	124	399622	118427
GCA_000323185.1_ASM32318v1_genomic	4829855	4122255	136114	172	105	399622	171759
GCA_000323205.1_ASM32320v1_genomic	4829855	4194442	77235	142	226	399622	158330
GCA_000323225.1_ASM32322v1_genomic	4829855	4228420	75304	141	281	399622	126228
GCA_000323245.1_ASM32324v1_genomic	4829855	3701873	233672	137	326	399622	494362
GCA_000323285.1_ASM32328v1_genomic	4829855	4284712	40650	50	93	399622	104778
GCA_000323305.1_ASM32330v1_genomic	4829855	4054303	199784	105	99	399622	176047
GCA_000323325.1_ASM32332v1_genomic	4829855	4147010	81179	105	113	399622	201931
GCA_000323345.1_ASM32334v1_genomic	4829855	4024133	181144	106	113	399622	224843
GCA_000323365.1_ASM32336v1_genomic	4829855	4226618	63934	130	135	399622	139546
GCA_000323385.1_ASM32338v1_genomic	4829855	3977220	100163	86	105	399622	352745
GCA_000323405.1_ASM32340v1_genomic	4829855	4202452	80636	82	92	399622	147053
GCA_000323425.1_ASM32342v1_genomic	4829855	4176634	73245	143	130	399622	180224
GCA_000323445.1_ASM32344v1_genomic	4829855	4200686	70817	50	165	399622	158565
GCA_000323465.1_ASM32346v1_genomic	4829855	3968208	310900	111	147	399622	150978
GCA_000323485.1_ASM32348v1_genomic	4829855	4120635	126930	325	366	399622	182302
GCA_000323505.1_ASM32350v1_genomic	4829855	4278312	39299	78	108	399622	112514
GCA_000323525.1_ASM32352v1_genomic	4829855	4087370	94706	79	97	399622	248060
GCA_000323545.1_ASM32354v1_genomic	4829855	4142743	110271	46	100	399622	177119
GCA_000323565.1_ASM32356v1_genomic	4829855	4021440	234982	111	185	399622	173626
GCA_000323585.1_ASM32358v1_genomic	4829855	4142138	146218	107	175	399622	141702
GCA_000323605.1_ASM32360v1_genomic	4829855	4260640	50984	47	117	399622	118492
GCA_000323625.1_ASM32362v1_genomic	4829855	4076885	126202	185	144	399622	227002
GCA_000323645.1_ASM32364v1_genomic	4829855	4076312	211513	105	225	399622	142183
GCA_000323665.1_ASM32366v1_genomic	4829855	3875371	344676	132	158	399622	210028
GCA_000323685.1_ASM32368v1_genomic	4829855	4046594	203089	48	121	399622	180429
GCA_000323705.1_ASM32370v1_genomic	4829855	4231304	70938	78	106	399622	127885
GCA_000323725.1_ASM32372v1_genomic	4829855	3994057	181123	103	172	399622	254881
GCA_000323745.1_ASM32374v1_genomic	4829855	3926733	261665	47	75	399622	241760
GCA_000323765.1_ASM32376v1_genomic	4829855	4248745	26303	74	91	399622	155094
GCA_000323785.1_ASM32378v1_genomic	4829855	4255775	33328	47	64	399622	141066
GCA_000323805.1_ASM32380v1_genomic	4829855	4151767	73367	44	179	399622	204920
GCA_000323825.1_ASM32382v1_genomic	4829855	4068147	192315	43	129	399622	169642
GCA_000323845.1_ASM32384v1_genomic	4829855	4040594	144287	288	120	399622	245232
GCA_000323865.1_ASM32386v1_genomic	4829855	4038877	162516	43	160	399622	228680
GCA_000323885.1_ASM32388v1_genomic	4829855	4154575	119362	46	120	399622	156176
GCA_000323905.1_ASM32390v1_genomic	4829855	4107833	91639	95	124	399622	230637
GCA_000323925.1_ASM32392v1_genomic	4829855	4080893	151438	91	94	399622	197808
GCA_000323945.1_ASM32394v1_genomic	4829855	3786616	107671	104	181	399622	535765
GCA_000323965.1_ASM32396v1_genomic	4829855	4107419	148404	37	100	399622	174310
GCA_000323985.1_ASM32398v1_genomic	4829855	3820030	320913	24	49	399622	289241
GCA_000324005.1_ASM32400v1_genomic	4829855	4023697	237508	89	314	399622	168714
GCA_000324025.1_ASM32402v1_genomic	4829855	4248126	61921	86	263	399622	119923
GCA_000324045.1_ASM32404v1_genomic	4829855	4079204	103973	164	322	399622	246734
GCA_000324065.1_ASM32406v1_genomic	4829855	3872571	323155	61	59	399622	234448
GCA_000324085.1_ASM32408v1_genomic	4829855	3912702	272171	34	90	399622	245270
GCA_000324105.1_ASM32410v1_genomic	4829855	4015862	212377	37	102	399622	201892
GCA_000324125.1_ASM32412v1_genomic	4829855	4156705	82992	76	126	399622	190410
GCA_000324145.1_ASM32414v1_genomic	4829855	4255870	45563	75	101	399622	128699
GCA_000324165.1_ASM32416v1_genomic	4829855	4169147	95519	57	85	399622	165482
GCA_000324185.1_ASM32418v1_genomic	4829855	4123967	137478	100	66	399622	168722
GCA_000324205.1_ASM32420v1_genomic	4829855	4198183	61169	103	122	399622	170759
GCA_000324225.1_ASM32422v1_genomic	4829855	4262509	46144	95	112	399622	121468
GCA_000324245.1_ASM32424v1_genomic	4829855	4090288	159045	77	156	399622	180744
GCA_000324265.1_ASM32426v1_genomic	4829855	4060308	219341	84	152	399622	150432
GCA_000324285.1_ASM32428v1_genomic	4829855	3913683	266924	32	146	399622	249480
GCA_000324305.1_ASM32430v1_genomic	4829855	4013256	234764	79	175	399622	182038
GCA_000324325.1_ASM32432v1_genomic	4829855	3801204	323451	58	73	399622	305505
GCA_000324345.1_ASM32434v1_genomic	4829855	4148906	158532	97	169	399622	122626
GCA_000324365.1_ASM32436v1_genomic	4829855	4174718	85210	34	80	399622	170225
GCA_000324385.1_ASM32438v1_genomic	4829855	3851871	140907	33	135	399622	437320
GCA_000324405.1_ASM32440v1_genomic	4829855	4213124	29959	38	124	399622	187026
GCA_000324425.1_ASM32442v1_genomic	4829855	4257229	46799	25	71	399622	126134
GCA_000324445.1_ASM32444v1_genomic	4829855	4011624	240256	76	219	399622	178134
GCA_000324465.1_ASM32446v1_genomic	4829855	4101243	164690	148	326	399622	163974
GCA_000324485.1_ASM32448v1_genomic	4829855	3861966	312462	78	211	399622	255594
GCA_000324505.1_ASM32450v1_genomic	4829855	4032788	197276	70	130	399622	200039
GCA_000324525.1_ASM32452v1_genomic	4829855	4194014	71758	153	338	399622	164123
GCA_000324545.1_ASM32454v1_genomic	4829855	3958400	240028	70	93	399622	231712
GCA_000324565.1_ASM32456v1_genomic	4829855	4223032	66083	69	108	399622	141010
GCA_000324585.1_ASM32458v1_genomic	4829855	3890792	270993	69	133	399622	268315
GCA_000324605.1_ASM32460v1_genomic	4829855	4048859	169402	78	251	399622	211721
GCA_000324625.1_ASM32462v1_genomic	4829855	4166572	28189	29	64	399622	235408
GCA_000324645.1_ASM32464v1_genomic	4829855	3953021	246719	23	46	399622	230447
GCA_000324665.1_ASM32466v1_genomic	4829855	4117062	148964	134	287	399622	163920
GCA_000324685.1_ASM32468v1_genomic	4829855	4110642	162342	32	140	399622	157109
GCA_000324705.1_ASM32470v1_genomic	4829855	4035351	135472	28	147	399622	259263
GCA_000324725.1_ASM32472v1_genomic	4829855	4155802	136012	29	113	399622	138306
GCA_000324745.1_ASM32474v1_genomic	4829855	4167685	60644	28	170	399622	201734
GCA_000324765.1_ASM32476v1_genomic	4829855	4070849	166182	28	100	399622	193102
GCA_000324785.1_ASM32478v1_genomic	4829855	4251675	32749	29	88	399622	145721
GCA_000324805.2_EV76-CN_genomic	4829855	4119156	233491	18	373	399622	77213
GCA_000324825.1_ASM32482v1_genomic	4829855	4102235	99125	23	54	399622	228819
GCA_000324845.1_ASM32484v1_genomic	4829855	4233734	26662	31	98	399622	169739
GCA_000324865.1_ASM32486v1_genomic	4829855	3956318	229251	23	65	399622	244599
GCA_000324885.1_ASM32488v1_genomic	4829855	4228618	73583	62	137	399622	127895
GCA_000324905.1_ASM32490v1_genomic	4829855	4252023	63258	63	117	399622	114835
GCA_000324925.1_ASM32492v1_genomic	4829855	4019791	268563	233	207	399622	141672
GCA_000324945.1_ASM32494v1_genomic	4829855	3828919	376382	69	122	399622	224810
GCA_000324965.1_ASM32496v1_genomic	4829855	4170656	111293	61	180	399622	148104
GCA_000324985.1_ASM32498v1_genomic	4829855	4047666	183118	65	120	399622	199329
GCA_000325005.1_ASM32500v1_genomic	4829855	4161861	72256	66	222	399622	195894
GCA_000325025.1_ASM32502v1_genomic	4829855	4080674	152278	70	285	399622	196996
GCA_000325045.1_ASM32504v1_genomic	4829855	3989669	240892	71	249	399622	199423
GCA_000325065.1_ASM32506v1_genomic	4829855	4139920	86009	71	293	399622	204011
GCA_000325085.1_ASM32508v1_genomic	4829855	4102116	57831	70	207	399622	270079
GCA_000325105.1_ASM32510v1_genomic	4829855	4102972	145637	65	240	399622	181384
GCA_000325125.1_ASM32512v1_genomic	4829855	4208664	40934	63	249	399622	180386
GCA_000325165.1_ASM32516v1_genomic	4829855	4050642	178064	31	101	399622	201426
GCA_000325185.1_ASM32518v1_genomic	4829855	4093485	144954	117	302	399622	191492
GCA_000325205.1_ASM32520v1_genomic	4829855	4236761	66113	55	145	399622	127214
GCA_000325225.1_ASM32522v1_genomic	4829855	4058664	174358	57	57	399622	197154
GCA_000325245.1_ASM32524v1_genomic	4829855	4111033	125610	58	147	399622	193443
GCA_000325265.1_ASM32526v1_genomic	4829855	4030810	241076	54	148	399622	158199
GCA_000325285.1_ASM32528v1_genomic	4829855	3963976	248223	57	129	399622	217905
GCA_000325305.1_ASM32530v1_genomic	4829855	4120490	137576	55	104	399622	172063
GCA_000325325.1_ASM32532v1_genomic	4829855	4042023	194054	69	257	399622	193899
GCA_000325345.1_ASM32534v1_genomic	4829855	3991564	207128	70	230	399622	231311
GCA_000325365.1_ASM32536v1_genomic	4829855	4105879	94013	27	110	399622	230231
GCA_000325385.1_ASM32538v1_genomic	4829855	3835775	264334	26	95	399622	330029
GCA_000325405.1_ASM32540v1_genomic	4829855	3886040	277135	22	61	399622	266997
GCA_000325425.1_ASM32542v1_genomic	4829855	4260718	39121	19	88	399622	130306
GCA_000325445.1_ASM32544v1_genomic	4829855	3967362	250817	19	66	399622	211988
GCA_000325465.1_ASM32546v1_genomic	4829855	4223896	28049	26	102	399622	178186
GCA_000325485.1_ASM32548v1_genomic	4829855	3870884	346160	20	29	399622	213160
GCA_000382505.1_Yersinia_pestis_G1670E_assembly_genomic	4829855	4288877	97778	203	685	399622	42893
GCA_000382525.1_Yersinia_pestis_G3768_assembly_genomic	4829855	4284636	94238	193	604	399622	50755
GCA_000382545.1_Yersinia_pestis_assembly_genomic	4829855	4296261	90217	196	628	399622	43127
GCA_000475095.2_YP009_v2_genomic	4829855	4264714	150804	30	0	399622	14715
GCA_000475115.2_YP113_v2_genomic	4829855	4327857	90040	20	1	399622	12335
GCA_000475135.2_YPS03_v2_genomic	4829855	4412984	720	82	0	399622	16529
GCA_000475155.2_YP24H_v2_genomic	4829855	4264909	150745	29	0	399622	14579
GCA_000590535.1_EV_NIIEG_genomic	4829855	4264224	123096	18	181	399622	42732
GCA_000590535.2_ASM59053v2_genomic	4829855	4154551	271680	15	204	399622	3798
GCA_000705315.1_EDB10_058v1_genomic	4829855	4340416	16451	10	135	399622	73231
GCA_000734805.1_ASM73480v1_genomic	4829855	4348528	33167	43	402	399622	48136
GCA_000834235.1_ASM83423v1_genomic	4829855	4422422	2053	20	304	399622	5454
GCA_000834275.1_ASM83427v1_genomic	4829855	4296947	121673	121	391	399622	11222
GCA_000834315.1_ASM83431v1_genomic	4829855	4311460	96667	182	679	399622	21427
GCA_000834335.1_ASM83433v1_genomic	4829855	4427982	255	7	86	399622	1910
GCA_000834495.1_ASM83449v1_genomic	4829855	4427584	193	8	23	399622	2433
GCA_000834755.1_ASM83475v1_genomic	4829855	4269299	158005	13	138	399622	2791
GCA_000834775.1_ASM83477v1_genomic	4829855	4380565	48051	7	38	399622	1579
GCA_000834885.1_ASM83488v1_genomic	4829855	4289785	128281	120	418	399622	11749
GCA_000834905.1_ASM83490v1_genomic	4829855	4337134	89212	20	273	399622	3614
GCA_000834925.1_ASM83492v1_genomic	4829855	4364685	45224	115	670	399622	19654
GCA_000834985.1_ASM83498v1_genomic	4829855	4318202	89396	181	796	399622	21839
GCA_000835005.1_ASM83500v1_genomic	4829855	3925704	480618	78	448	399622	23463
GCA_000950945.1_ASM95094v1_genomic	4829855	4360129	19928	121	567	399622	49609
GCA_000970105.1_ASM97010v1_genomic	4829855	4383970	34493	69	576	399622	11194
GCA_000986995.1_YPES001-SEQ-2-ASM-1_genomic	4829855	4314271	103422	19	396	399622	12144
GCA_001188325.1_YPY_1_genomic	4829855	4319171	87653	170	615	399622	22794
GCA_001188335.1_DYA_1_genomic	4829855	4318706	88958	173	706	399622	21863
GCA_001188675.1_ASM118867v1_genomic	4829855	4374019	45965	39	473	399622	9776
GCA_001188695.1_ASM118869v1_genomic	4829855	4318123	88595	169	591	399622	22924
GCA_001188715.1_ASM118871v1_genomic	4829855	4321336	87139	170	716	399622	21042
GCA_001188735.1_ASM118873v1_genomic	4829855	4286270	131938	64	585	399622	11440
GCA_001188755.1_ASM118875v1_genomic	4829855	4263714	144374	166	766	399622	21379
GCA_001188775.1_ASM118877v1_genomic	4829855	4318962	88646	169	721	399622	21904
GCA_001188795.1_ASM118879v1_genomic	4829855	4317725	88114	166	698	399622	23696
GCA_001188815.1_ASM118881v1_genomic	4829855	4286147	131784	62	730	399622	11572
GCA_001188935.1_ASM118893v1_genomic	4829855	4318411	88538	168	631	399622	22653
GCA_001261975.1_YPW_8_IHQD_genomic	4829855	4356667	62580	62	497	399622	10489
GCA_001261985.1_YPW_3_IHQD_genomic	4829855	4316418	109772	13	426	399622	3617
GCA_001294805.1_ASM129480v1_genomic	4829855	4341511	50659	97	885	399622	37178
GCA_001294815.1_ASM129481v1_genomic	4829855	4303326	88480	167	705	399622	37722
GCA_001294825.1_ASM129482v1_genomic	4829855	4266735	125717	150	693	399622	37088
GCA_001294885.1_ASM129488v1_genomic	4829855	4289865	104216	118	759	399622	35393
GCA_001294905.1_ASM129490v1_genomic	4829855	4306411	87130	164	716	399622	35976
GCA_001294915.1_ASM129491v1_genomic	4829855	4303460	88599	165	749	399622	37425
GCA_001294965.1_ASM129496v1_genomic	4829855	4326900	65709	97	779	399622	36845
GCA_001294975.1_ASM129497v1_genomic	4829855	4339424	47721	104	591	399622	42497
GCA_001294985.1_ASM129498v1_genomic	4829855	4307169	87316	162	603	399622	35145
GCA_001295025.1_ASM129502v1_genomic	4829855	4379414	18662	98	659	399622	31498
GCA_001295045.1_ASM129504v1_genomic	4829855	4306738	88687	164	654	399622	34154
GCA_001295055.1_ASM129505v1_genomic	4829855	4306318	86936	164	854	399622	36125
GCA_001295065.1_ASM129506v1_genomic	4829855	4301722	87434	162	647	399622	40430
GCA_001295105.1_ASM129510v1_genomic	4829855	4302404	87144	164	591	399622	40094
GCA_001295115.1_ASM129511v1_genomic	4829855	4347762	45744	99	651	399622	36076
GCA_001295145.1_ASM129514v1_genomic	4829855	4283970	110785	108	586	399622	34892
GCA_001295185.1_ASM129518v1_genomic	4829855	4290843	93917	164	461	399622	45012
GCA_001487065.1_Yersinia_pestis_genomic	4829855	4244513	172344	27	0	399622	13376
GCA_001509855.1_ASM150985v1_genomic	4829855	4420799	6193	9	45	399622	3196
GCA_001509865.1_ASM150986v1_genomic	4829855	4428564	17	7	76	399622	1576
GCA_001559935.1_ASM155993v1_genomic	4829855	4317455	47541	72	686	399622	64551
GCA_001595585.1_ASM159558v1_genomic	4829855	4349043	37328	60	585	399622	43277
GCA_001601285.1_ASM160128v1_genomic	4829855	4364558	24553	48	509	399622	40613
GCA_001601675.1_ASM160167v1_genomic	4829855	4230314	135894	175	585	399622	63440
GCA_001601735.1_ASM160173v1_genomic	4829855	4311589	55985	152	811	399622	61848
GCA_001613865.1_ASM161386v1_genomic	4829855	4236394	125274	120	582	399622	67983
GCA_001613885.1_ASM161388v1_genomic	4829855	4338353	38065	55	635	399622	53180
GCA_001613895.1_ASM161389v1_genomic	4829855	4356284	36774	61	566	399622	36609
GCA_001617705.1_Yersinia_pestis_C-791_genomic	4829855	4349672	37084	55	607	399622	42870
GCA_001617715.1_Yersinia_pestis_M-519_genomic	4829855	4352427	37640	72	486	399622	39680
GCA_001617725.1_Yersinia_pestis_M-1484_genomic	4829855	4276163	85688	72	615	399622	67767
GCA_001617735.1_Yersinia_pestis_M-1763_genomic	4829855	4342660	37510	63	574	399622	49489
GCA_001617785.1_Yersinia_pestis_M-549_genomic	4829855	4275406	109170	55	613	399622	45044
GCA_001617805.1_Yersinia_pestis_173_genomic	4829855	4338225	40791	55	551	399622	50666
GCA_001617815.1_Yersinia_pestis_M-1453_genomic	4829855	4243091	139870	63	489	399622	46783
GCA_001693595.1_ASM169359v1_genomic	4829855	4331121	97345	8	543	399622	1224
GCA_001972385.1_ASM197238v1_genomic	4829855	4278619	126150	183	595	399622	24869
GCA_001972395.1_ASM197239v1_genomic	4829855	4279013	126303	171	626	399622	24291
GCA_001972405.1_ASM197240v1_genomic	4829855	4232528	173931	174	531	399622	23243
GCA_001972415.1_ASM197241v1_genomic	4829855	4318081	87569	184	731	399622	23852
GCA_001972465.1_ASM197246v1_genomic	4829855	4279940	125939	174	662	399622	23692
GCA_001972475.1_ASM197247v1_genomic	4829855	4364690	45510	108	588	399622	19445
GCA_001972505.1_ASM197250v1_genomic	4829855	4358585	49161	146	562	399622	21925
GCA_001972515.1_ASM197251v1_genomic	4829855	4363829	46109	107	616	399622	19679
GCA_002005285.1_ASM200528v1_genomic	4829855	4414409	8917	48	637	399622	6270
GCA_002127355.1_ASM212735v1_genomic	4829855	4281111	125044	144	626	399622	23452
GCA_002127365.1_ASM212736v1_genomic	4829855	4281193	125230	152	665	399622	23145
GCA_002127375.1_ASM212737v1_genomic	4829855	4275894	131211	141	561	399622	22567
GCA_002165475.1_ASM216547v1_genomic	4829855	4281381	124637	156	615	399622	23600
GCA_002173795.1_ASM217379v1_genomic	4829855	4363073	45934	101	594	399622	20632
GCA_002173805.1_ASM217380v1_genomic	4829855	4360935	46297	139	621	399622	22380
GCA_002173815.1_ASM217381v1_genomic	4829855	4356242	53414	122	620	399622	19957
GCA_002188685.1_ASM218868v1_genomic	4829855	4363179	45441	102	777	399622	20836
GCA_002188725.1_ASM218872v1_genomic	4829855	4362680	45582	110	822	399622	21149
GCA_002188755.1_ASM218875v1_genomic	4829855	4353734	54209	102	712	399622	21578
GCA_002188765.1_ASM218876v1_genomic	4829855	4341197	66845	128	788	399622	21403
GCA_002188775.1_ASM218877v1_genomic	4829855	4363089	45975	111	630	399622	20539
GCA_002188815.1_ASM218881v1_genomic	4829855	4357285	50859	103	843	399622	21246
GCA_002188835.1_ASM218883v1_genomic	4829855	4388772	30169	70	450	399622	10842
GCA_002188845.1_ASM218884v1_genomic	4829855	4360600	49797	105	728	399622	19108
GCA_002188855.1_ASM218885v1_genomic	4829855	4311702	107004	52	480	399622	11047
GCA_002412225.1_Y.pestis_A-1486_genomic	4829855	4297261	55794	32	453	399622	76725
GCA_002412235.1_Y.pestis_A-1249_genomic	4829855	4326141	53623	112	828	399622	49641
GCA_002412245.1_Y.pestis_A-1691_genomic	4829855	4353888	15508	36	343	399622	60494
GCA_002412255.1_Y.pestis_A-1836_genomic	4829855	4366311	16198	75	370	399622	47354
GCA_002412305.1_Y.pestis_A-1809_genomic	4829855	4322219	45433	85	685	399622	61896
GCA_002529545.1_ASM252954v1_genomic	4829855	4266981	145852	53	607	399622	16793
GCA_002981895.1_ASM298189v1_genomic	4829855	4303402	108267	92	703	399622	17861
GCA_002981915.1_ASM298191v1_genomic	4829855	4392640	19300	98	521	399622	17772
GCA_002981925.1_ASM298192v1_genomic	4829855	4333188	78105	90	775	399622	18165
GCA_002981955.1_ASM298195v1_genomic	4829855	4332930	78112	101	687	399622	18504
