Name	UFboot	sCF	Branch_Length	Branch_Support_Color	coord_x	coord_y	Strain	Date	DateBP	Country	Province	CountryLat	CountryLon	ProvinceLat	ProvinceLon	Biovar	Branch_Major	Branch_Minor	BioSample	BioSampleComment	Branch_Number	timetree_rate	timetree_rate_fold_change	timetree_mutation_length	timetree_raw_date	timetree_num_date	timetree_num_date_confidence	timetree_num_date_bar	timetree_clock_length	timetree_coord_x	timetree_coord_y	timetree_reg_x	timetree_reg_y	timetree_reg_bad	Mugration_Branch_Number	Mugration_Branch_Number_Confidence	Mugration_Branch_Number_Entropy	Mugration_Branch_Major	Mugration_Branch_Major_Confidence	Mugration_Branch_Major_Entropy	Mugration_Branch_Minor	Mugration_Branch_Minor_Confidence	Mugration_Branch_Minor_Entropy	Mugration_Country	Mugration_Country_Confidence	Mugration_Country_Entropy	Mugration_Country_Lat	Mugration_Country_Lon	Mugration_Province	Mugration_Province_Confidence	Mugration_Province_Entropy	Mugration_Province_Lat	Mugration_Province_Lon
SAMEA3541826	NA	NA	3.2367e-06	grey	4.714873023520148e-05	8	RISE505	[-1746:-1626]	[-3767:-3647]	Russia	Altai Krai	64.6863136	97.7453061	52.693224300000004	82.69314240000001	Bronze Age	0.PRE	0.PRE1	SAMEA3541826	KEEP: SRA Ancient	0	9.351761539559369e-09	1.0095220315470619	2.5798026432699365e-06	-1685-06-01	-1684.5852260109377	[-1728.7985463988791, -1625.9999999999995]	[3749.798546398879, 3646.9999999999995]	272.5254398967986	2314.7922551269376	8.0	-1686.0	4.693384874664006e-05	False	0	1.0	-1.000088900581841e-12	0.PRE	0.9999999999999999	-9.99866855976916e-13	0.PRE1	1.0	-1.000088900581841e-12	Russia	1.0	-1.000088900581841e-12	64.6863136	97.7453061	Altai Krai	1.0	-1.000088900581841e-12	52.6932243	82.69314240000001
NODE7	100.0	55.6	5.184e-06	black	4.730577745146507e-06	31.37867034971714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2747982069368568e-08	1.3761438101640098	4.5156962565850785e-06	-3602-07-28	-3601.4286613818954	[-3700.8617282830705, -3135.911609728677]	[5721.861728283071, 5156.911609728677]	397.84881975598	397.94881975598	31.37867034971714	-3601.4286613818954	4.5156962565850785e-06	False	0	0.9999999960567723	8.564062174621342e-08	0.PE	0.9986634800523733	0.010226186086407352	0.PE7	0.46047542711093226	1.612416157552713	Russia	0.789509678800579	0.5164458245721228	64.6863136	97.7453061	Qinghai	0.9889825564720862	0.08953078400357438	35.40709525	95.95211573241954
NODE8	100.0	100.0	3.71597e-05	red	3.7998074722143537e-05	9.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.98256279713749e-09	0.6458172530678835	3.326749697699703e-05	1955-03-05	1955.1739726232922	[1924.7444415910081, 1961.0]	[96.25555840899187, 60.0]	5556.602634005188	5954.551453761168	9.5	1955.1739726232922	3.778319323358211e-05	False	0	0.9999999960648953	8.547237146621605e-08	0.PE	0.9999982080543264	2.565511915182078e-05	0.PE7	0.9993617708473232	0.006456556283134885	China	0.9893089520220378	0.060026397038292795	35.000074	104.999927	Qinghai	0.9999701189419801	0.0004319298583317173	35.40709525	95.95211573241954
GCA_000323485.1_ASM32348v1_genomic	NA	NA	2.346e-07	grey	3.8212983410080954e-05	9	620024	1962	-59	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	0.PE	0.PE7	SAMN02403008	KEEP: Assembly Modern Cui 2013 Keller 2019	0	1.5977168715079553e-08	1.7247342921852606	2.1490868793742043e-07	1961-12-12	1961.9466754885186	[1962.0, 1962.0]	[59.0, 59.0]	6.7727028652263925	5961.324156626394	9.0	1962.0	3.799810192151953e-05	False	0	1.0	-1.000088900581841e-12	0.PE	0.9999999999999999	-9.99866855976916e-13	0.PE7	1.0	-1.000088900581841e-12	China	1.0	-1.000088900581841e-12	35.000074	104.999927	Qinghai	1.0	-1.000088900581841e-12	35.40709525	95.95211573241954
GCA_000323845.1_ASM32384v1_genomic	NA	NA	2.35e-08	grey	3.7998074722143537e-05	10	CMCC05009	1961	-60	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	0.PE	0.PE7	SAMN02403027	KEEP: Assembly Modern Cui 2013	0	5.843387951398911e-09	0.6307933377963143	3.269985965436397e-21	1960-12-12	1960.94577404829	[1961.0, 1961.0]	[60.0, 60.0]	5.771801424997875	5960.323255186166	10.0	1961.0	3.778319323358211e-05	False	0	1.0	-1.000088900581841e-12	0.PE	0.9999999999999999	-9.99866855976916e-13	0.PE7	1.0	-1.000088900581841e-12	China	1.0	-1.000088900581841e-12	35.000074	104.999927	Qinghai	1.0	-1.000088900581841e-12	35.40709525	95.95211573241954
NODE9	100.0	94.4	1.86931e-05	black	2.1321079117083752e-05	53.25734069943428	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.5948058576119468e-08	1.721591854635149	1.6590501371937245e-05	-2569-08-03	-2568.413664543193	[-2622.4807872165306, -2417.912931435202]	[4643.480787216531, 4438.912931435202]	1033.0149968387022	1430.9638165946822	53.25734069943428	-2568.413664543193	2.1106197628522323e-05	False	0	0.9999999960608275	8.555662915909622e-08	0.PE	0.9999982056494743	2.5687138707360264e-05	0.PE2	0.4569152142420551	1.7683740535039913	Russia	0.7947112626148103	0.510365371394321	64.6863136	97.7453061	Qinghai	0.9850258741265555	0.11690570926152478	35.40709525	95.95211573241954
NODE10	100.0	99.8	3.67485e-05	red	5.350810580722109e-05	22.146484375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.2399672068673979e-08	1.3385437689287916	3.218702669013734e-05	0108-06-05	108.42625852085916	[-133.50614585851616, 285.30377969416645]	[2154.506145858516, 1735.6962203058335]	2676.8399230640525	4107.803739658735	22.146484375	108.42625852085916	5.329322431865966e-05	False	0	0.9999999960608316	8.555654251580402e-08	0.PE	0.9999999875943609	2.625501143548212e-07	0.PE2	0.9993494288210455	0.006737259299617109	Russia	0.9174058884336345	0.3599805618726433	64.6863136	97.7453061	Republic of Dagestan	0.3708454941752557	1.6281919315821605	43.0883099	47.14988017944229
NODE11	100.0	99.6	1.86279e-05	red	7.031483658279835e-05	14.375	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.0288230868078098e-08	1.1106138328091677	1.6806730775577253e-05	1682-02-28	1682.1601450974792	[1598.3422536107842, 1750.5988427860068]	[422.65774638921584, 270.4011572139932]	1573.73388657662	5681.537626235355	14.375	1682.1601450974792	7.009995509423691e-05	False	0	1.0	-1.0000887771453082e-12	0.PE	1.0	-1.000088418520574e-12	0.PE2	1.0	-1.0000460226246888e-12	Russia	0.9999999999941228	1.5686981717556716e-10	64.6863136	97.7453061	Republic of Dagestan	0.999999999999924	1.1733289618738982e-12	43.0883099	47.14988017944229
GCA_001294825.1_ASM129482v1_genomic	NA	NA	2.346e-07	grey	7.052972747977531e-05	11	C-537	1984	-37	Russia	Republic of Dagestan	64.6863136	97.7453061	43.0883099	47.149880179442285	Caucasica	0.PE	0.PE2	SAMN03839871	KEEP: Assembly Modern Kislichkina 2015 Keller 2019	0	9.263553689093915e-10	0.1	2.148908969769703e-07	1983-12-19	1983.9665071735426	[1984.0, 1984.0]	[37.0, 37.0]	301.80636207606335	5983.343988311418	11.0	1984.0	7.031484599121388e-05	False	0	1.0	-1.000088900581841e-12	0.PE	1.0	-1.000088900581841e-12	0.PE2	1.0	-1.000088900581841e-12	Russia	1.0	-1.000088900581841e-12	64.6863136	97.7453061	Republic of Dagestan	1.0	-1.000088900581841e-12	43.0883099	47.14988017944229
GCA_002127375.1_ASM212737v1_genomic	NA	NA	9.384e-07	grey	7.11744918183217e-05	13	C-739	1998	-23	Russia	Republic of Dagestan	64.6863136	97.7453061	43.0883099	47.149880179442285	Caucasica	0.PE	0.PE2	SAMN04992974	KEEP: Assembly Modern Kislichkina 2017 Keller 2019	0	5.559647517764293e-09	0.6001635769985042	8.596552355233458e-07	1997-12-24	1997.9791273367396	[1998.0, 1998.0]	[23.0, 23.0]	114.70222920958213	5796.239855444937	13.0	1998.0	7.16043334466259e-05	False	0	1.0	-1.000088900581841e-12	0.PE	1.0	-1.000088900581841e-12	0.PE2	1.0	-1.000088900581841e-12	Russia	1.0	-1.000088900581841e-12	64.6863136	97.7453061	Republic of Dagestan	1.0	-1.000088900581841e-12	43.0883099	47.14988017944229
GCA_006376585.1_ASM637658v1_genomic	NA	NA	2.35e-08	grey	7.031483658279835e-05	12	C-371	1978	-43	Russia	Republic of Dagestan	64.6863136	97.7453061	43.0883099	47.149880179442285	Caucasica	0.PE	0.PE2	SAMN12012142	KEEP: Assembly Modern	0	9.263553689093915e-10	0.1	1.8253788448631242e-21	1977-12-17	1977.9610985321724	[1978.0, 1978.0]	[43.0, 43.0]	295.80095343469316	5977.338579670048	12.0	1978.0	7.009995509423691e-05	False	0	1.0	-1.000088900581841e-12	0.PE	1.0	-1.000088900581841e-12	0.PE2	1.0	-1.000088900581841e-12	Russia	1.0	-1.000088900581841e-12	64.6863136	97.7453061	Republic of Dagestan	1.0	-1.000088900581841e-12	43.0883099	47.14988017944229
NODE17	100.0	53.3	1.4076e-06	black	7.160437586893488e-05	14.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.1279110900635035e-08	2.2970785958402953	1.2895392861365295e-06	1738-07-31	1738.578541465546	[1641.1754540332192, 1784.3208793951662]	[379.82454596678076, 236.67912060483377]	56.41839636806685	5737.956022603422	14.5	1738.578541465546	7.138949438037345e-05	False	0	0.9999999960689547	8.538828154505015e-08	0.PE	0.9999999899968058	2.156271715973705e-07	0.PE2	0.9999999617292018	8.283615314464706e-07	Russia	0.9999961296666859	5.8548392113232315e-05	64.6863136	97.7453061	Republic of Dagestan	0.999999018531946	1.9122454908627536e-05	43.0883099	47.14988017944229
GCA_002127355.1_ASM212735v1_genomic	NA	NA	2.8244e-06	grey	7.418395067432773e-05	14	C-712	1996	-25	Russia	Republic of Dagestan	64.6863136	97.7453061	43.0883099	47.149880179442285	Caucasica	0.PE	0.PE2	SAMN04993042	KEEP: Assembly Modern Kislichkina 2017 Keller 2019	0	9.247201536559143e-09	0.9982347862296062	2.579574805392851e-06	1995-12-23	1995.977324456283	[1996.0, 1996.0]	[25.0, 25.0]	257.3987829907369	5995.354805594159	14.0	1996.0	7.39690691857663e-05	False	0	1.0	-1.000088900581841e-12	0.PE	1.0	-1.000088900581841e-12	0.PE2	1.0	-1.000088900581841e-12	Russia	1.0	-1.000088900581841e-12	64.6863136	97.7453061	Republic of Dagestan	1.0	-1.000088900581841e-12	43.0883099	47.14988017944229
GCA_002127365.1_ASM212736v1_genomic	NA	NA	9.7353e-06	grey	8.04285212380172e-05	15	C-746	1997	-24	Russia	Republic of Dagestan	64.6863136	97.7453061	43.0883099	47.149880179442285	Caucasica	0.PE	0.PE2	SAMN04992968	KEEP: Assembly Modern Kislichkina 2017 Keller 2019	0	3.0892770994475427e-08	3.33487255877254	8.824145369082315e-06	1996-12-24	1996.9782258965113	[1997.0, 1997.0]	[24.0, 24.0]	258.3996844309652	5996.355707034387	15.0	1997.0	8.021363974945576e-05	False	0	1.0	-1.000088900581841e-12	0.PE	1.0	-1.000088900581841e-12	0.PE2	1.0	-1.000088900581841e-12	Russia	1.0	-1.000088900581841e-12	64.6863136	97.7453061	Republic of Dagestan	1.0	-1.000088900581841e-12	43.0883099	47.14988017944229
GCA_001972465.1_ASM197246v1_genomic	NA	NA	8.5679e-06	grey	7.805984643544789e-05	16	C-370	1978	-43	Russia	Republic of Dagestan	64.6863136	97.7453061	43.0883099	47.149880179442285	Caucasica	0.PE	0.PE2	SAMN05521420	KEEP: Assembly Modern Kislichkina 2017 Keller 2019	0	3.254783294857831e-08	3.513536385814575	7.745009852649544e-06	1977-12-17	1977.9610985321724	[1978.0, 1978.0]	[43.0, 43.0]	210.45782952266586	5891.99545575802	16.0	1978.0	8.020930904457856e-05	False	0	1.0	-1.000088900581841e-12	0.PE	1.0	-1.000088900581841e-12	0.PE2	1.0	-1.000088900581841e-12	Russia	1.0	-1.000088900581841e-12	64.6863136	97.7453061	Republic of Dagestan	1.0	-1.000088900581841e-12	43.0883099	47.14988017944229
NODE20	78.0	72.2	7.038e-07	black	7.095954248396942e-05	17.75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.0848938946431437e-09	0.33301408921233155	6.447059011710681e-07	1894-07-28	1894.5718233780851	[1667.1191124749355, 1988.0]	[353.8808875250645, 33.0]	212.41167828060588	5893.949304515961	17.75	1894.5718233780851	7.074466099540798e-05	False	0	0.9999999960648995	8.547228263893522e-08	0.PE	0.999999989985872	2.1585062925176093e-07	0.PE2	0.9999999616881693	8.292081447731079e-07	Russia	0.9999960913737144	5.9069833971438375e-05	64.6863136	97.7453061	Republic of Dagestan	0.999997824332027	4.066828918209934e-05	43.0883099	47.14988017944229
GCA_008630415.1_ASM863041v1_genomic	NA	NA	2.135e-06	grey	7.289680921496075e-05	17	C-672	1988	-33	Russia	Republic of Dagestan	64.6863136	97.7453061	43.0883099	47.149880179442285	Caucasica	0.PE	0.PE2	SAMN12720423	KEEP: Assembly Modern	0	1.6325987199508257e-08	1.762389224205504	1.9372667309913346e-06	1987-12-21	1987.970112934456	[1988.0, 1988.0]	[33.0, 33.0]	93.39828955637086	5987.347594072331	17.0	1988.0	7.268192772639931e-05	False	0	1.0	-1.000088900581841e-12	0.PE	1.0	-1.000088900581841e-12	0.PE2	1.0	-1.000088900581841e-12	Russia	1.0	-1.000088900581841e-12	64.6863136	97.7453061	Republic of Dagestan	1.0	-1.000088900581841e-12	43.0883099	47.14988017944229
NODE23	93.0	49.4	4.692e-07	black	7.138933525899982e-05	18.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.937611540107228e-09	0.42506490190077084	4.297927750304016e-07	1983-03-25	1983.2282047034585	[1643.310677031194, 2011.0]	[377.689322968806, 10.0]	88.65638132537333	5982.605685841334	18.5	1983.2282047034585	7.117445377043839e-05	False	0	0.9999999960649036	8.54721977893674e-08	0.PE	0.9999999899858816	2.1585042572149117e-07	0.PE2	0.9999999616882076	8.292073559847308e-07	Russia	0.9999960913738797	5.9069831364345015e-05	64.6863136	97.7453061	Republic of Dagestan	0.999532363745049	0.00624643760868721	43.0883099	47.14988017944229
GCA_008630455.1_ASM863045v1_genomic	NA	NA	2.346e-07	grey	7.160423396372288e-05	18	C-826	2011	-10	Russia	Republic of Dagestan	64.6863136	97.7453061	43.0883099	47.149880179442285	Caucasica	0.PE	0.PE2	SAMN12721149	KEEP: Assembly Modern	0	7.64098861085741e-09	0.8248442085301705	2.1489870472306116e-07	2010-12-28	2010.9908460597085	[2011.0, 2011.0]	[10.0, 10.0]	27.762641356250015	6010.368327197584	18.0	2011.0	7.138935247516145e-05	False	0	0.9999999999999999	-9.99866855976916e-13	0.PE	0.9999999999999999	-9.99866855976916e-13	0.PE2	1.0	-1.000088900581841e-12	Russia	0.9999999999999999	-9.99866855976916e-13	64.6863136	97.7453061	Republic of Dagestan	1.0	-1.000088900581841e-12	43.0883099	47.14988017944229
