province	Shaanxi	#57f7c9
province	Hebei	#5cf9c7
province	 Dornogovi	#60fac5
province	West Kazakhstan Region	#65fcc3
province	Nagorno-Karabakh Republic	#69fdc0
province	Kyzylorda Region	#6efdbe
province	Rostov Oblast	#72febc
province	Astrakhan Oblast	#77ffb9
province	Balkan	#7bffb7
province	Kyzylorda Province	#80ffb4
province	Shymkent	#84ffb2
province	Navoiy Region	#88ffaf
province	Almaty Region	#8dfead
province	 West Kazakhstan region	#91fdaa
province	Atyrau Region	#96fda7
province	Kurdistan	#9afca5
province	Fizuli District	#9ffaa2
province	Baku	#a3f99f
province	Illinois	#a8f79d
province	Shamkir District	#acf59a
province	Stavropol Krai	#b1f397
province	Ingushetia	#b5f194
province	Mangystau Province	#baef91
province	Chechnya	#beec8e
province	Aktobe Region	#c3ea8b
province	Atyrau	#c7e789
province	Qazakh District	#cce486
province	Republic of Kalmykia	#d0e083
province	Tatarstan	#d4dd80
province	Lazio	#d9d97c
province	Baden-Württemberg	#ddd579
province	Vilnius County	#e2d276
province	Pomeranian Voivodeship	#e6cd73
province	Brandenburg	#ebc970
province	Nidwalden	#efc56d
province	Greater London	#f4c06a
province	Provence-Alpes-Côte d'Azur	#f8bc66
province	Catalonia	#fdb763
province	Occitanie	#ffb260
province	Oslo	#ffad5d
province	North Brabant	#ffa759
province	Nairobi	#ffa256
province	Yunnan	#ff9d53
province	Fujian	#ff974f
province	Central Java	#ff914c
province	Province de Fianarantsoa	#ff8b49
province	Gujarat	#ff8645
province	Kirov Oblast	#ff8042
province	Lanzou	#ff793f
province	California	#ff733b
province	La Libertad	#ff6d38
province	Tamil Nadu	#ff6634
province	New Mexico	#ff6031
province	Arizona	#ff592d
province	Saskatchewan	#ff532a
province	Colorado	#ff4c27
province	Texas	#ff4523
province	Nevada	#ff3f20
province	Khánh Hoà Province	#ff381c
province	Lâm Đồng Province	#ff3119
province	 Ho Chi Minh City	#ff2a15
province	Guangxi Zhuang	#ff2312
province	Midlands	#ff1c0e
province	State of Mato Grosso	#ff150b
province	MSila	#ff0e07
province	La Paz	#ff0704
province	Cajamarca	#ff0000
